velocity_X,Y,agent_skin,velocity_Z,X,pitch,yaw,Z,velocity_Y,tick,steamid,name
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,83,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,83,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,83,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,83,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,83,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,83,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,83,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,84,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,84,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,84,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,84,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,84,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,84,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,84,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,84,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,84,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,84,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,85,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,85,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,85,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,85,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,85,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,85,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,85,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,85,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,85,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,85,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,86,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,86,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,86,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,86,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,86,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,86,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,86,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,86,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,86,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,86,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,87,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,87,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,87,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,87,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,87,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,87,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,87,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,87,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,87,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,87,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,88,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,88,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,88,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,88,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,88,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,88,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,88,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,88,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,88,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,88,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,89,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,89,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,89,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,89,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,89,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,89,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,89,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,89,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,89,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,89,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,90,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,90,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,90,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,90,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,90,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,90,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,90,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,90,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,90,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,90,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,91,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,91,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,91,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,91,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,91,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,91,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,91,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,91,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,91,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,91,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,92,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,92,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,92,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,92,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,92,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,92,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,92,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,92,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,92,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,92,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,93,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,93,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,93,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,93,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,93,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,93,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,93,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,93,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,93,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,93,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,94,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,94,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,94,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,94,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,94,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,94,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,94,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,94,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,94,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,94,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,95,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,95,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,95,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,95,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,95,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,95,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,95,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,95,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,95,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,95,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,96,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,96,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,96,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,96,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,96,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,96,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,96,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,96,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,96,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,96,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,97,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,97,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,97,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,97,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,97,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,97,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,97,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,97,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,97,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,97,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,98,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,98,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,98,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,98,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,98,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,98,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,98,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,98,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,98,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,98,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,99,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,99,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,99,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,99,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,99,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,99,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,99,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,99,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,99,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,99,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,100,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,100,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,100,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,100,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,100,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,100,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,100,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,100,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,100,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,100,76561199052717313,Worfy
0.0,2439.0117,customplayer_ct_map_based,0.0,182.24991,0.0,-4.000061,-120.96875,0.0,101,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,2480.5537,customplayer_ctm_st6_variantg,0.0,258.1594,0.0,-67.5,-121.07666,0.0,101,76561199826895670,RME | Пацан
0.0,-808.0,customplayer_t_map_based,0.0,-1015.0,0.0,-177.00005,116.08262,0.0,101,76561198002613044,frees.tyler
0.0,-795.6421,customplayer_t_map_based,0.0,-822.3652,0.0,106.99997,117.264,0.0,101,76561198274174345,zig
0.0,2433.7336,customplayer_ct_map_based,0.0,334.36874,0.0,-129.99985,-120.36255,0.0,101,76561199433997570,Simple Dimple skins.army
0.0,2369.6763,customplayer_ct_map_based,0.0,160.12274,0.0,23.99997,-119.9187,0.0,101,76561199557907229,shawty#)$@
0.0,-808.0,customplayer_t_map_based,0.0,-367.0,0.0,-177.00005,83.744965,0.0,101,76561198049602148,Moon
0.0,2352.9424,customplayer_ct_map_based,0.0,351.39212,0.0,-157.5,-120.474915,0.0,101,76561199068251294,prosto bo$$
0.0,-755.87964,customplayer_t_map_based,0.0,-657.27136,0.0,-152.49985,119.88402,0.0,101,76561198171814417,Faat
0.0,-808.0,customplayer_t_map_based,0.0,-493.0,0.0,112.00012,108.56337,0.0,101,76561199052717313,Worfy
