grenade_type,grenade_entity_id,x,y,z,tick,steamid,name
CFlashbang,308,,,,1156,76561198171814417,Faat
CSmokeGrenade,309,,,,1156,76561198171814417,Faat
CFlashbang,308,,,,1157,76561198171814417,Faat
CSmokeGrenade,309,,,,1157,76561198171814417,Faat
CFlashbang,308,,,,1158,76561198171814417,Faat
CSmokeGrenade,309,,,,1158,76561198171814417,Faat
CFlashbang,308,,,,1159,76561198171814417,Faat
CSmokeGrenade,309,,,,1159,76561198171814417,Faat
CFlashbang,308,,,,1160,76561198171814417,Faat
CSmokeGrenade,309,,,,1160,76561198171814417,Faat
CFlashbang,308,,,,1161,76561198171814417,Faat
CSmokeGrenade,309,,,,1161,76561198171814417,Faat
CFlashbang,308,,,,1162,76561198171814417,Faat
CSmokeGrenade,309,,,,1162,76561198171814417,Faat
CFlashbang,308,,,,1163,76561198171814417,Faat
CSmokeGrenade,309,,,,1163,76561198171814417,Faat
CFlashbang,308,,,,1164,76561198171814417,Faat
CSmokeGrenade,309,,,,1164,76561198171814417,Faat
CFlashbang,308,,,,1165,76561198171814417,Faat
CSmokeGrenade,309,,,,1165,76561198171814417,Faat
CFlashbang,308,,,,1166,76561198171814417,Faat
CSmokeGrenade,309,,,,1166,76561198171814417,Faat
CFlashbang,308,,,,1167,76561198171814417,Faat
CSmokeGrenade,309,,,,1167,76561198171814417,Faat
CFlashbang,308,,,,1168,76561198171814417,Faat
CSmokeGrenade,309,,,,1168,76561198171814417,Faat
CFlashbang,308,,,,1169,76561198171814417,Faat
CSmokeGrenade,309,,,,1169,76561198171814417,Faat
CFlashbang,308,,,,1170,76561198171814417,Faat
CSmokeGrenade,309,,,,1170,76561198171814417,Faat
CFlashbang,308,,,,1171,76561198171814417,Faat
CSmokeGrenade,309,,,,1171,76561198171814417,Faat
CFlashbang,308,,,,1172,76561198171814417,Faat
CSmokeGrenade,309,,,,1172,76561198171814417,Faat
CFlashbang,308,,,,1173,76561198171814417,Faat
CSmokeGrenade,309,,,,1173,76561198171814417,Faat
CFlashbang,308,,,,1174,76561198171814417,Faat
CSmokeGrenade,309,,,,1174,76561198171814417,Faat
CFlashbang,308,,,,1175,76561198171814417,Faat
CSmokeGrenade,309,,,,1175,76561198171814417,Faat
CFlashbang,308,,,,1176,76561198171814417,Faat
CSmokeGrenade,309,,,,1176,76561198171814417,Faat
CFlashbang,308,,,,1177,76561198171814417,Faat
CSmokeGrenade,309,,,,1177,76561198171814417,Faat
CFlashbang,308,,,,1178,76561198171814417,Faat
CSmokeGrenade,309,,,,1178,76561198171814417,Faat
CFlashbang,308,,,,1179,76561198171814417,Faat
CSmokeGrenade,309,,,,1179,76561198171814417,Faat
CFlashbang,308,,,,1180,76561198171814417,Faat
CSmokeGrenade,309,,,,1180,76561198171814417,Faat
CFlashbang,308,,,,1181,76561198171814417,Faat
