buttons,is_walking,is_scoped,is_defusing,is_grabbing_hostage,tick,steamid,name
0.0,False,False,False,False,40,76561198171814417,Faat
0.0,False,False,False,False,40,76561199052717313,Worfy
0.0,False,False,False,False,41,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,41,76561199826895670,RME | Пацан
0.0,False,False,False,False,41,76561198002613044,frees.tyler
0.0,False,False,False,False,41,76561198274174345,zig
0.0,False,False,False,False,41,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,41,76561199557907229,shawty#)$@
0.0,False,False,False,False,41,76561198049602148,Moon
0.0,False,False,False,False,41,76561199068251294,prosto bo$$
0.0,False,False,False,False,41,76561198171814417,Faat
0.0,False,False,False,False,41,76561199052717313,Worfy
0.0,False,False,False,False,42,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,42,76561199826895670,RME | Пацан
0.0,False,False,False,False,42,76561198002613044,frees.tyler
0.0,False,False,False,False,42,76561198274174345,zig
0.0,False,False,False,False,42,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,42,76561199557907229,shawty#)$@
0.0,False,False,False,False,42,76561198049602148,Moon
0.0,False,False,False,False,42,76561199068251294,prosto bo$$
0.0,False,False,False,False,42,76561198171814417,Faat
0.0,False,False,False,False,42,76561199052717313,Worfy
0.0,False,False,False,False,43,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,43,76561199826895670,RME | Пацан
0.0,False,False,False,False,43,76561198002613044,frees.tyler
0.0,False,False,False,False,43,76561198274174345,zig
0.0,False,False,False,False,43,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,43,76561199557907229,shawty#)$@
0.0,False,False,False,False,43,76561198049602148,Moon
0.0,False,False,False,False,43,76561199068251294,prosto bo$$
0.0,False,False,False,False,43,76561198171814417,Faat
0.0,False,False,False,False,43,76561199052717313,Worfy
0.0,False,False,False,False,44,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,44,76561199826895670,RME | Пацан
0.0,False,False,False,False,44,76561198002613044,frees.tyler
0.0,False,False,False,False,44,76561198274174345,zig
0.0,False,False,False,False,44,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,44,76561199557907229,shawty#)$@
0.0,False,False,False,False,44,76561198049602148,Moon
0.0,False,False,False,False,44,76561199068251294,prosto bo$$
0.0,False,False,False,False,44,76561198171814417,Faat
0.0,False,False,False,False,44,76561199052717313,Worfy
0.0,False,False,False,False,45,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,45,76561199826895670,RME | Пацан
0.0,False,False,False,False,45,76561198002613044,frees.tyler
0.0,False,False,False,False,45,76561198274174345,zig
0.0,False,False,False,False,45,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,45,76561199557907229,shawty#)$@
0.0,False,False,False,False,45,76561198049602148,Moon
0.0,False,False,False,False,45,76561199068251294,prosto bo$$
0.0,False,False,False,False,45,76561198171814417,Faat
0.0,False,False,False,False,45,76561199052717313,Worfy
0.0,False,False,False,False,46,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,46,76561199826895670,RME | Пацан
0.0,False,False,False,False,46,76561198002613044,frees.tyler
0.0,False,False,False,False,46,76561198274174345,zig
0.0,False,False,False,False,46,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,46,76561199557907229,shawty#)$@
0.0,False,False,False,False,46,76561198049602148,Moon
0.0,False,False,False,False,46,76561199068251294,prosto bo$$
0.0,False,False,False,False,46,76561198171814417,Faat
0.0,False,False,False,False,46,76561199052717313,Worfy
0.0,False,False,False,False,47,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,47,76561199826895670,RME | Пацан
0.0,False,False,False,False,47,76561198002613044,frees.tyler
0.0,False,False,False,False,47,76561198274174345,zig
0.0,False,False,False,False,47,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,47,76561199557907229,shawty#)$@
0.0,False,False,False,False,47,76561198049602148,Moon
0.0,False,False,False,False,47,76561199068251294,prosto bo$$
0.0,False,False,False,False,47,76561198171814417,Faat
0.0,False,False,False,False,47,76561199052717313,Worfy
0.0,False,False,False,False,48,76561199256543526,Wybaczam.oficjalnie skins.army
0.0,False,False,False,False,48,76561199826895670,RME | Пацан
0.0,False,False,False,False,48,76561198002613044,frees.tyler
0.0,False,False,False,False,48,76561198274174345,zig
0.0,False,False,False,False,48,76561199433997570,Simple Dimple skins.army
0.0,False,False,False,False,48,76561199557907229,shawty#)$@
0.0,False,False,False,False,48,76561198049602148,Moon
0.0,False,False,False,False,48,76561199068251294,prosto bo$$
0.0,False,False,False,False,48,76561198171814417,Faat
0.0,False,False,False,False,48,76561199052717313,Worfy
0.0,False,False,False,False,49,76561199256543526,Wybaczam.oficjalnie skins.army
