armor,health,move_type,duck_amount,duck_speed,flash_duration,flash_max_alpha,is_airborne,tick,steamid,name
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,95,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,95,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,96,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,96,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,97,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,97,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,98,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,98,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,99,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,99,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,100,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,100,76561199052717313,Worfy
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561199256543526,Wybaczam.oficjalnie skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561199826895670,RME | Пацан
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561198002613044,frees.tyler
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561198274174345,zig
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561199433997570,Simple Dimple skins.army
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561199557907229,shawty#)$@
0,100.0,2.0,0.0,8.0,0.0,255.0,False,101,76561198049602148,Moon
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561199068251294,prosto bo$$
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561198171814417,Faat
0,100.0,2.0,0.0,8.0,0.0,0.0,False,101,76561199052717313,Worfy
