aim_punch_x,aim_punch_y,aim_punch_z,attack_tick_count,attack_tick_frac,attacker_name,attacker_steamid,damage_dir_x,damage_dir_y,damage_dir_z,distance,in_air,inaccuracy_air,inaccuracy_move,inaccuracy_total,no_scope,num_penetrations,recoil_index,render_tick_count,render_tick_frac,shoot_ang_x,shoot_ang_y,shoot_ang_z,tick,type,victim_name,victim_steamid
-1.3009362,0.00144961,1.3028391e-10,39775,0.70734,Simple Dimple skins.army,76561199433997570,-0.672518,-0.66261846,-0.3296304,378.69077,False,0.0,0.0,0.012936883,False,0,2.0,39770,0.7206262,19.189077,-134.65749,1.3028391e-10,37306,2,Worfy,76561199052717313
-2.9111211,-0.14607595,-2.085081e-09,39782,0.1073401,Simple Dimple skins.army,76561199433997570,-0.64819145,-0.68998235,-0.3221372,390.78998,False,0.0,0.0,0.014915551,False,0,3.0,39777,0.004107754,18.797215,-133.86357,-2.085081e-09,37312,2,Worfy,76561199052717313
-7.790852,0.8987772,-2.2396597e-07,39952,0.2943716,Simple Dimple skins.army,76561199433997570,-0.15928403,-0.7370019,-0.6568538,245.58597,False,0.0,0.0,0.018806268,False,0,6.0,39948,0.016781729,41.662067,-101.36376,-2.2396597e-07,37483,2,frees.tyler,76561198002613044
-4.4620743,0.8978406,1.0526737e-05,39970,0.043384705,Simple Dimple skins.army,76561199433997570,-0.1341146,-0.75680816,-0.63973004,272.21402,False,0.0,0.0,0.011216727,False,0,2.9518754,39966,0.12600414,39.619137,-99.98022,1.0526737e-05,37501,0,frees.tyler,76561198002613044
-0.79083925,-0.10851977,-2.0082004e-08,39974,0.081393,frees.tyler,76561198002613044,0.21428563,0.8317367,0.51214826,239.40695,False,0.0,0.0,0.010748494,False,0,1.0,39969,0.03703634,-30.919863,75.44263,-2.0082004e-08,37503,2,Simple Dimple skins.army,76561199433997570
-4.5129595,0.3119908,3.4469658e-06,39976,0.4433849,Simple Dimple skins.army,76561199433997570,-0.14832738,-0.7681729,-0.6228238,262.03772,False,0.0,0.0,0.0138943335,False,0,3.9518754,39972,0.2723432,38.501194,-101.00909,5.78228e-06,37508,1,frees.tyler,76561198002613044
-1.3009362,0.00144961,1.3028391e-10,39980,0.4813931,frees.tyler,76561198002613044,0.21806541,0.8167151,0.5342508,237.07089,False,0.0,0.0,0.013161641,False,0,2.0,39975,0.046655517,-32.287964,74.89259,1.3028391e-10,37509,2,Simple Dimple skins.army,76561199433997570
-5.2445555,0.09928464,8.9698784e-07,39982,0.843385,Simple Dimple skins.army,76561199433997570,-0.17130004,-0.7694584,-0.6152967,264.12192,False,0.0,0.0,0.015969653,False,0,4.9518757,39978,0.10048733,37.950603,-102.38476,8.9698784e-07,37514,2,frees.tyler,76561198002613044
0.0,0.0,0.0,40733,0.14344609,Moon,76561198049602148,0.9414,0.33726647,0.0041689523,522.3569,False,0.0,0.0,0.0064100022,False,0,0.0,40728,0.5651771,-0.21773472,19.65186,0.0,38262,0,Wybaczam.oficjalnie skins.army,76561199256543526
-2.9111211,-0.14607595,-2.085081e-09,40851,0.6176367,RME | Пацан,76561199826895670,-0.98990744,-0.03144698,-0.13818191,922.61414,False,0.0,0.0,0.029086284,False,0,3.0,40847,0.10792222,7.567256,-177.97842,-2.085081e-09,38381,1,Moon,76561198049602148
-4.6745596,-0.196873,-1.001349e-08,40858,0.017636776,RME | Пацан,76561199826895670,-0.9900398,-0.015936375,-0.13988222,913.1619,False,0.0,0.0,0.023027522,False,0,4.0,40853,0.9625337,7.7638235,-178.88461,-1.001349e-08,38387,2,Moon,76561198049602148
-6.3098044,0.46303412,-3.6240255e-07,40864,0.41763687,RME | Пацан,76561199826895670,-0.9924493,-0.027395891,-0.11955683,916.80975,False,0.0,0.0,0.020366328,False,0,5.0,40860,0.07216577,7.00176,-178.33165,-3.6240255e-07,38393,2,Moon,76561198049602148
-9.738511,0.795024,3.253413e-06,40883,0.61763716,RME | Пацан,76561199826895670,-0.9944523,-0.028134152,-0.1013556,907.77747,False,0.0,0.0,0.015856173,False,0,8.0,40879,0.09919724,5.5688915,-177.76405,3.2257512e-06,38413,1,Moon,76561198049602148
0.0,0.0,0.0,41755,0.6639324,Faat,76561198171814417,-0.63088393,0.77324414,0.06386692,750.45483,False,0.0,0.0,0.0020004944,False,1,0.0,41749,0.7001097,-3.749015,129.2782,0.0,39285,0,RME | Пацан,76561199826895670
-0.2099805,-0.10851977,-2.0082004e-08,41958,0.1408099,RME | Пацан,76561199826895670,0.27447727,-0.9553918,-0.1090357,1135.9728,False,0.0,0.0,0.010748494,False,0,1.0,41954,0.25178945,5.750625,-73.654396,1.242693e-05,39487,1,Faat,76561198171814417
-1.3192395,0.0011129021,8.79418e-11,42098,0.5072205,RME | Пацан,76561199826895670,0.09597423,-0.99114376,-0.0917768,1079.2119,False,0.0,0.0,0.010339284,False,0,2.0,42094,0.72343135,5.1137934,-84.24054,8.79418e-11,39628,2,Faat,76561198171814417
-2.932087,-0.1470008,-2.0850905e-09,42104,0.9072206,RME | Пацан,76561199826895670,0.08993323,-0.990638,-0.10270515,1079.4968,False,0.0,0.0,0.01191907,False,0,3.0,42100,0.16521414,5.823655,-84.14515,9.932082e-06,39634,1,Faat,76561198171814417
-2.997408,-0.011851232,6.285469e-07,42135,0.9567243,RME | Пацан,76561199826895670,0.09188968,-0.98852706,-0.11987689,1084.1672,False,0.0,0.0,0.01286081,False,0,3.2657914,42132,0.106861696,6.5541267,-84.503006,6.285469e-07,39665,2,Faat,76561198171814417
0.0,0.0,0.0,44547,0.36750722,RME | Пацан,76561199826895670,-0.09890172,-0.9950463,-0.010055297,1133.1088,False,0.0,0.0,0.007866233,False,0,0.0,44543,0.13134496,0.58567846,-95.60455,0.0,42077,0,Moon,76561198049602148
0.0,0.0,0.0,44701,0.2902973,Simple Dimple skins.army,76561199433997570,-0.3114452,-0.94860137,-0.056190684,508.71875,False,0.0,0.0,0.006410161,False,0,0.0,44697,0.46066943,3.156571,-108.38722,0.0,42232,0,frees.tyler,76561198002613044
0.0,0.0,0.0,44916,0.086803146,Faat,76561198171814417,0.93812627,0.34570485,-0.020179406,406.91708,False,0.0,0.015874015,0.025874015,False,0,0.0,44910,0.09536309,1.0911815,20.115881,0.0,42445,0,Wybaczam.oficjalnie skins.army,76561199256543526
-0.7596719,0.071499385,7.07151e-08,44916,0.9299158,Wybaczam.oficjalnie skins.army,76561199256543526,-0.93448824,-0.3470053,-0.07949242,412.75842,False,0.0,0.0,0.010560966,False,0,2.0,44912,0.86924624,4.657669,-160.15842,7.07151e-08,42446,2,Faat,76561198171814417
-0.13515508,0.0042222785,5.5143223e-10,44921,0.20680308,Faat,76561198171814417,0.9549628,0.29630223,-0.01584309,398.9992,False,0.0,0.0,0.011445045,False,0,1.0,44914,0.81715506,1.3601643,17.371965,5.5143223e-10,42450,2,Wybaczam.oficjalnie skins.army,76561199256543526
-2.0631363,-0.20210567,7.504701e-09,44922,0.689916,Wybaczam.oficjalnie skins.army,76561199256543526,-0.94636524,-0.31723836,-0.06125735,406.30338,False,0.0,0.0,0.012087915,False,0,3.0,44918,0.24365498,3.5175798,-161.48972,-1.5473295e-06,42452,1,Faat,76561198171814417
-0.47231466,-0.16981846,-2.8001656e-07,44931,0.44680285,Faat,76561198171814417,0.96791935,0.25023678,-0.02266816,398.37708,False,0.0,0.0,0.012912106,False,0,3.0,44925,0.44521132,1.0243862,14.45048,-2.8757746e-05,42461,1,Wybaczam.oficjalnie skins.army,76561199256543526
-4.311546,-0.311434,8.5101426e-08,44934,0.20991647,Wybaczam.oficjalnie skins.army,76561199256543526,-0.96101105,-0.2744585,-0.033619184,401.08008,False,0.0,0.0,0.015144186,False,0,5.0,44930,0.3355012,1.6583414,-163.91843,4.0806834e-05,42463,1,Faat,76561198171814417
-1.0133206,-0.46909544,-1.3549183e-08,44936,0.56680274,Faat,76561198171814417,0.9633673,0.26482603,-0.042314935,401.58566,False,0.0,0.0,0.013375377,False,0,4.0,44929,0.85532,2.2024794,15.057573,-0.00013138136,42466,1,Wybaczam.oficjalnie skins.army,76561199256543526
-5.4782057,-0.5589921,8.931471e-08,44939,0.9699167,Wybaczam.oficjalnie skins.army,76561199256543526,-0.9646873,-0.26276067,-0.018311104,403.65378,False,0.0,0.0,0.015751291,False,0,6.0,44935,0.82547015,1.1154733,-164.84421,8.931471e-08,42469,2,Faat,76561198171814417
-2.338487,0.6008437,3.7610553e-07,45011,0.14913154,Worfy,76561199052717313,0.9765669,0.2103917,-0.045301296,317.968,False,0.0,0.01399,0.035173133,False,0,5.0,45006,0.33331358,1.7446177,13.550677,4.2960215e-07,42541,1,Wybaczam.oficjalnie skins.army,76561199256543526
-4.620137,1.6451674,1.1348403e-07,45020,0.7491319,Worfy,76561199052717313,0.98398525,0.1719152,-0.04709746,301.87256,False,0.0,0.010958526,0.032917656,False,0,7.0,45016,0.23421128,1.9488778,9.668623,5.2699793e-06,42551,1,Wybaczam.oficjalnie skins.army,76561199256543526
-6.7925506,2.0810988,8.485938e-07,45035,0.14913154,Worfy,76561199052717313,0.9891607,0.13813838,-0.049786933,309.31232,False,0.0,0.01056911,0.032317773,False,0,10.0,45030,0.27991375,2.1983018,8.730245,-3.5814262e-06,42565,1,Wybaczam.oficjalnie skins.army,76561199256543526
-0.57934874,-0.13236077,-8.757231e-08,45200,0.80514324,zig,76561198274174345,0.97552097,-0.1973908,-0.09693195,481.1273,False,0.0,0.013940629,0.033444725,False,0,3.0,45195,0.8363493,5.395835,-10.946556,-8.757231e-08,42730,2,Simple Dimple skins.army,76561199433997570
-1.3009362,0.00144961,1.3028391e-10,45201,0.9616678,Simple Dimple skins.army,76561199433997570,-0.98758596,0.1557845,-0.020126723,490.75818,False,0.0,0.0,0.012532802,False,0,2.0,45197,0.82518005,1.1633909,171.01106,0.00022103844,42733,1,zig,76561198274174345
-2.338487,0.6008438,3.7610553e-07,45210,0.40514362,zig,76561198274174345,0.9663142,-0.2389025,-0.09572135,468.85803,False,0.0,0.004105616,0.025317853,False,0,5.0,45205,0.39574376,5.9158955,-13.339553,3.7610553e-07,42739,2,Simple Dimple skins.army,76561199433997570
-3.4888468,1.1701812,4.270847e-07,45215,0.20514381,zig,76561198274174345,0.968285,-0.23263243,-0.09113891,470.01852,False,0.0,0.007353572,0.028733516,False,0,6.0,45210,0.23297262,5.273733,-13.278414,4.270847e-07,42744,2,Simple Dimple skins.army,76561199433997570
-4.620137,1.6451674,1.1348403e-07,45220,0.005144,zig,76561198274174345,0.9603817,-0.27103552,-0.06486042,458.10138,False,0.0,0.008329185,0.02981606,False,0,7.0,45215,0.110537134,4.311842,-14.528228,1.1348403e-07,42749,2,Simple Dimple skins.army,76561199433997570
-6.914081,0.46303412,-3.6240255e-07,45221,0.16166806,Simple Dimple skins.army,76561199433997570,-0.96992934,0.243356,0.0038490247,465.0967,False,0.0,0.0,0.017260294,False,0,5.0,45216,0.3406701,-0.2686677,166.01782,-3.6240255e-07,42752,1,zig,76561198274174345
-6.1408195,1.4212639,2.3039611e-07,45224,0.8051442,zig,76561198274174345,0.9579131,-0.284197,-0.040428028,453.25418,False,0.0,0.0,0.021555055,False,0,8.0,45219,0.9578005,3.4687567,-16.877325,2.3039611e-07,42754,2,Simple Dimple skins.army,76561199433997570
-6.240487,1.85075,3.2732046e-07,45229,0.6051444,zig,76561198274174345,0.9522521,-0.29959556,-0.058808554,448.92795,False,0.0,0.0,0.02238009,False,0,9.0,45224,0.4367051,3.7056026,-16.530735,-3.6816339e-06,42758,1,Simple Dimple skins.army,76561199433997570
-7.234111,2.274607,1.5505533e-06,45239,0.20514476,zig,76561198274174345,0.95662564,-0.28473505,-0.061590586,439.9915,False,0.0,0.00532279,0.02728445,False,0,11.0,45234,0.42409873,3.7306595,-16.73238,1.5505533e-06,42768,2,Simple Dimple skins.army,76561199433997570
0.0,0.0,0.0,45876,0.14454831,Worfy,76561199052717313,-0.92117393,0.38781726,0.032194637,847.2785,False,0.0,0.0034645156,0.016764516,False,0,0.0,45871,0.7836884,-1.6544403,156.81596,0.0,43405,0,shawty#)$@,76561199557907229
0.0,0.0,0.0,46017,0.27458885,zig,76561198274174345,0.4273769,-0.89203113,0.14706947,697.81305,False,0.0,0.0,0.0049,False,0,0.0,46012,0.4986126,-8.300609,-64.49843,0.0,43546,0,prosto bo$$,76561199068251294
-0.18519567,0.040461905,1.00963655e-08,46023,0.034589052,zig,76561198274174345,0.43666503,-0.88950884,0.13452779,694.9929,False,0.0,0.0,0.008602552,False,0,1.0,46017,0.33370343,-7.7708797,-63.92162,-2.08767e-05,43552,1,prosto bo$$,76561199068251294
-0.7596719,0.071499385,7.07151e-08,46028,0.7945893,zig,76561198274174345,0.43837592,-0.8815757,0.17507374,700.16406,False,0.0,0.0,0.010560966,False,0,2.0,46023,0.9243663,-9.968881,-63.626137,7.07151e-08,43558,2,prosto bo$$,76561199068251294
-4.2156124,-0.311434,8.5101426e-08,46046,0.07458997,zig,76561198274174345,0.4609917,-0.87187153,0.16530772,710.04474,False,0.0,0.0,0.014937685,False,0,5.0,46041,0.07470866,-10.17542,-62.20728,8.5101426e-08,43575,2,prosto bo$$,76561199068251294
0.0,0.0,0.0,49769,0.95109177,zig,76561198274174345,-0.17131908,0.982185,0.07721644,406.29852,False,0.0,0.0,0.0049,False,1,0.0,49764,0.25989968,-4.4969006,99.99035,0.0,47299,1,shawty#)$@,76561199557907229
-0.19433458,-0.1650322,-4.1831523e-08,49771,0.6000004,Worfy,76561199052717313,-0.34830913,0.9039293,0.24817838,344.343,False,0.0,0.0,0.018465182,False,0,2.0,49766,0.31124723,-14.450442,111.059166,3.9861908e-07,47301,1,RME | Пацан,76561199826895670
0.0,0.0,0.0,49812,0.73055136,zig,76561198274174345,-0.17408383,0.9817892,0.07605751,445.1766,False,0.0,0.0,0.0052072927,False,1,0.2895754,49807,0.97750837,-4.2967024,100.17519,0.0,47342,0,shawty#)$@,76561199557907229
0.0,0.0,0.0,52310,0.42710644,Wybaczam.oficjalnie skins.army,76561199256543526,0.22194438,-0.9693065,0.10576221,1010.60425,False,0.0,0.014193438,0.018393438,False,0,0.0,52306,0.9285557,-6.3460374,-77.32779,0.0,49840,0,frees.tyler,76561198002613044
0.0,0.0,0.0,52385,0.0,Faat,76561198171814417,-0.009334231,0.99905545,-0.042439185,2969.3286,False,0.0,0.0,0.003,False,0,0.0,52378,0.97729844,2.292798,90.474686,0.0,49914,0,prosto bo$$,76561199068251294
-0.19433458,-0.1650322,-4.1831523e-08,52790,0.17772913,frees.tyler,76561198002613044,-0.21284099,0.96739453,-0.13728288,778.2838,False,0.0,0.0,0.018452438,False,0,2.0,52784,0.6732002,8.457603,102.953865,6.003375e-06,50319,1,Wybaczam.oficjalnie skins.army,76561199256543526
-0.57934874,-0.13236077,-8.757231e-08,52794,0.9777293,frees.tyler,76561198002613044,-0.2146308,0.9636098,-0.15934202,780.7256,False,0.0,0.0,0.019620266,False,0,3.0,52789,0.9055969,9.05661,102.581535,-8.757231e-08,50324,2,Wybaczam.oficjalnie skins.army,76561199256543526
-4.620137,1.6451674,1.1348403e-07,52814,0.17773008,frees.tyler,76561198002613044,-0.22284158,0.95897484,-0.1752392,791.28076,False,0.0,0.01332071,0.03512706,False,0,7.0,52808,0.8861346,8.810821,103.23709,1.1348403e-07,50343,2,Wybaczam.oficjalnie skins.army,76561199256543526
-5.624426,1.4212639,2.3039611e-07,52818,0.9777303,frees.tyler,76561198002613044,-0.24729763,0.95649874,-0.15477142,793.88324,False,0.0,0.013689797,0.03544855,False,0,8.0,52813,0.84354264,8.829532,104.92719,2.3039611e-07,50348,2,Wybaczam.oficjalnie skins.army,76561199256543526
-0.084355235,-0.12795211,-1.4063245e-08,53196,0.6195999,frees.tyler,76561198002613044,-0.015496576,0.98790073,-0.154311,844.25934,False,0.0,0.011759981,0.028095003,False,0,1.0,53190,0.8188268,9.119436,90.78113,6.052954e-05,50726,1,Wybaczam.oficjalnie skins.army,76561199256543526
0.0,0.0,0.0,54165,0.09934514,RME | Пацан,76561199826895670,0.29915,-0.95362014,-0.033435628,923.24207,False,0.0,0.0,0.0042,False,0,0.0,54160,0.8311458,1.6750906,-72.62133,0.0,51694,0,Moon,76561198049602148
0.0,0.0,0.0,54191,0.38252687,Moon,76561198049602148,-0.26295307,0.9645294,0.023210827,190.22089,False,0.0,0.10558729,0.11199729,False,1,0.0,54186,0.79420274,-0.77442056,104.339455,0.0,51720,0,RME | Пацан,76561199826895670
-0.17232065,-0.03914501,-7.0251143e-09,54309,0.134105,RME | Пацан,76561199826895670,0.20310214,-0.97512865,-0.08873371,455.4491,False,0.0,0.04589702,0.087637044,False,1,1.0,54304,0.8678244,5.4231677,-78.70143,-7.0251143e-09,51838,0,Moon,76561198049602148
0.0,0.0,0.0,54363,0.05869298,prosto bo$$,76561199068251294,-0.49148557,-0.8543139,-0.16908462,917.01215,False,0.0,0.0,0.0044160136,False,0,0.0,54358,0.7276048,9.742539,-119.89031,0.0,51892,0,Moon,76561198049602148
0.0,0.0,0.0,54848,0.5577633,Simple Dimple skins.army,76561199433997570,-0.27866012,-0.94554603,-0.16820025,546.52783,False,0.0,0.0,0.0015000914,False,0,0.0,54844,0.79284275,9.69619,-106.478546,0.0,52379,0,frees.tyler,76561198002613044
-1.7056315,-0.20210567,7.504701e-09,55169,0.9829147,zig,76561198274174345,0.19151737,0.96943593,0.1533464,545.48737,False,0.0,0.0,0.0122124255,False,0,3.0,55164,0.4357962,-8.478143,79.234276,-2.074385e-07,52700,1,Simple Dimple skins.army,76561199433997570
0.0,0.0,0.0,55197,0.926695,Faat,76561198171814417,-0.9982162,-0.02125784,0.055789188,1304.8265,False,0.0,0.0,0.003000195,False,0,0.0,55191,0.90137607,-3.3117337,-178.78738,0.0,52727,0,Simple Dimple skins.army,76561199433997570
-0.18279584,-0.019889398,-7.7676876e-10,56026,0.37590277,shawty#)$@,76561199557907229,-0.118811905,0.975772,0.18371895,336.96225,False,0.0,0.027824659,0.038942292,False,0,1.0,56022,0.23481818,-12.280817,96.841835,-7.7676876e-10,53555,2,Worfy,76561199052717313
-0.5912519,-0.20140472,-3.2829865e-09,56030,0.8559028,shawty#)$@,76561199557907229,-0.16854213,0.9465341,0.27507603,327.42645,False,0.0,0.028384795,0.040280852,False,0,2.0,56026,0.1558551,-17.021074,100.30258,4.717308e-05,53560,1,Worfy,76561199052717313
-0.18279584,-0.019889398,-7.7676876e-10,56644,0.2591424,shawty#)$@,76561199557907229,0.7268982,-0.66307944,-0.17873083,371.47052,False,0.0,0.02904,0.04015763,False,0,1.0,56640,0.012471672,11.329543,-42.15367,-7.7676876e-10,54173,2,zig,76561198274174345
-1.3809996,-0.014689659,7.563042e-09,56653,0.21914244,shawty#)$@,76561199557907229,0.70154846,-0.68682176,-0.19001466,379.83813,False,0.0,0.0,0.012499394,False,0,3.0,56648,0.96067643,11.562274,-44.09973,7.563042e-09,54182,2,zig,76561198274174345
-2.640513,-0.109037146,-4.326295e-08,56657,0.69914246,shawty#)$@,76561199557907229,0.68942386,-0.6799237,-0.24979736,389.4261,False,0.0,0.0,0.013120448,False,0,4.0,56653,0.3763116,14.205299,-45.29979,-4.326295e-08,54186,2,zig,76561198274174345
-3.9370134,0.46221334,2.6779605e-07,56662,0.17914248,shawty#)$@,76561199557907229,0.7230596,-0.65955377,-0.20536219,373.2278,False,0.0,0.02187337,0.034766443,False,0,5.0,56657,0.94179636,11.998203,-43.36265,2.6779605e-07,54191,2,zig,76561198274174345
0.0,0.0,0.0,57047,0.6770855,Faat,76561198171814417,-0.2583984,0.965811,0.020958744,1860.6885,False,0.0,0.0,0.0030005365,False,0,0.0,57041,0.6540019,-1.1343113,104.917625,0.0,54577,0,shawty#)$@,76561199557907229
0.0,0.0,0.0,58235,0.15202117,prosto bo$$,76561199068251294,0.1410736,-0.98975754,-0.021867383,2215.121,False,0.0,0.0,0.0015000004,False,0,0.0,58230,0.76409495,1.3012068,-81.864716,0.0,55764,0,Faat,76561198171814417
0.0,0.0,0.0,60204,0.34398967,prosto bo$$,76561199068251294,-0.0040572635,-0.99944246,0.033140097,2920.6892,False,0.0,0.0,0.0028938437,False,0,0.0,60200,0.1033945,-1.9763441,-90.295006,0.0,57734,0,Faat,76561198171814417
0.0,0.0,0.0,60910,0.26717418,RME | Пацан,76561199826895670,0.23259027,-0.9719885,0.03376646,2257.5825,False,0.0,0.0,0.0020000013,False,0,0.0,60905,0.8956989,-1.8885189,-76.50209,0.0,58439,0,zig,76561198274174345
0.0,0.0,0.0,60937,0.4292065,prosto bo$$,76561199068251294,-0.17137036,-0.984618,-0.0340529,1135.7245,False,0.0,0.0,0.016220134,False,0,0.0,60933,0.1417866,1.9413915,-99.86588,0.0,58467,0,Moon,76561198049602148
0.0,0.0,0.0,61160,0.61322945,prosto bo$$,76561199068251294,-0.16977078,-0.98547775,-0.0033738513,997.89594,False,0.0,0.0,0.011811876,False,0,0.0,61156,0.39654732,0.14369476,-99.73247,0.0,58690,0,frees.tyler,76561198002613044
0.0,0.0,0.0,61767,0.436255,Worfy,76561199052717313,0.99493736,-0.08340228,0.05606864,357.1765,False,0.0,0.0,0.0022352836,False,0,0.0,61763,0.01069982,-3.27277,-4.8291054,0.0,59297,0,Simple Dimple skins.army,76561199433997570
-0.16209383,0.032813743,4.4651975e-09,63834,0.21995556,Worfy,76561199052717313,-0.87712526,-0.47984743,0.019944584,496.50436,False,0.0,0.0,0.006573558,False,0,1.0,63829,0.6563994,-0.9004535,-151.41393,4.4651975e-09,61363,2,shawty#)$@,76561199557907229
-0.41199917,0.03512784,1.3096681e-07,63840,0.61995566,Worfy,76561199052717313,-0.8848976,-0.4657134,0.008201702,493.82452,False,0.0,0.0,0.007983976,False,0,2.0,63835,0.37758118,-0.3767685,-152.04564,-1.1499341e-07,61370,1,shawty#)$@,76561199557907229
-10.371156,-2.854776,-2.5450568e-06,63899,0.80000114,shawty#)$@,76561199557907229,0.8712844,0.4907445,0.005766902,295.17145,False,0.0,0.0,0.022791315,False,2,12.0,63895,0.4397412,-0.5756321,29.500994,-9.265116e-05,61429,1,Worfy,76561199052717313
-10.459437,-2.4661283,-1.3918421e-05,63919,1.4305115e-06,shawty#)$@,76561199557907229,0.8782848,0.47757047,-0.023285186,343.90323,False,0.0,0.037401035,0.058260053,False,1,15.0,63914,0.090682566,-0.57318497,28.132957,-1.3918421e-05,61448,1,Worfy,76561199052717313
-11.116972,-0.47033244,-7.041726e-06,63931,0.8000016,shawty#)$@,76561199557907229,0.90000904,0.43525982,0.023078121,328.50854,False,0.0,0.0,0.019980075,False,1,17.0,63927,0.46924168,-1.2307196,25.68197,-6.825065e-06,61461,1,Worfy,76561199052717313
-10.80675,1.993584,3.9194283e-06,63957,0.400002,shawty#)$@,76561199557907229,0.88272697,0.46983254,-0.007103425,342.92523,False,0.0,0.0,0.020457018,False,1,21.0,63953,0.4703636,-0.13998795,27.454329,3.9194283e-06,61486,2,Worfy,76561199052717313
-11.095638,1.6117853,5.227167e-06,63963,0.8000021,shawty#)$@,76561199557907229,0.8792771,0.476267,0.0064441785,341.91385,False,0.0,0.0,0.019691164,False,1,22.0,63959,0.40430683,-0.81912994,29.080708,5.44409e-06,61493,1,Worfy,76561199052717313
0.0,0.0,0.0,64346,0.35927358,RME | Пацан,76561199826895670,-0.77938986,-0.61333966,0.12792955,269.2777,True,0.0,0.17648,0.39111,True,0,0.0,64342,0.17272362,-8.097792,-142.9492,0.0,61875,0,shawty#)$@,76561199557907229
-1.0133206,-0.46909544,-1.3549183e-08,67392,0.47999954,Faat,76561198171814417,0.22448152,0.9736581,-0.039975572,343.84967,False,0.0,0.017030336,0.030489065,False,0,4.0,67385,0.54064196,2.1793737,76.93729,-1.3549183e-08,64921,2,shawty#)$@,76561199557907229
-1.7840945,-0.9661665,-2.2514337e-08,67397,0.5999994,Faat,76561198171814417,0.3334845,0.9419828,-0.038163178,339.98187,False,0.0,0.01806806,0.031510696,False,0,5.0,67391,0.48392513,2.8230824,70.418564,-2.2514337e-08,64927,2,shawty#)$@,76561199557907229
-2.6915617,-0.94583225,-1.0675115e-07,67402,0.7199993,Faat,76561198171814417,0.38631114,0.9222984,-0.011379404,332.74854,False,0.0,0.018812088,0.032539137,False,0,6.0,67396,0.22706795,2.0449924,67.346016,-1.8954137e-05,64932,1,shawty#)$@,76561199557907229
-4.352649,-2.1747024,-5.7738066e-07,67418,0.07999897,Faat,76561198171814417,0.5306267,0.84758025,-0.0065638046,304.38284,False,0.0,0.019071152,0.03319453,False,0,9.0,67411,0.70440495,0.7394929,56.520107,-5.7738066e-07,64947,2,shawty#)$@,76561199557907229
0.0,0.0,0.0,68318,0.41051194,Simple Dimple skins.army,76561199433997570,-0.99826705,-0.0032707914,0.058755282,306.74408,False,0.0,0.0,0.0021800015,False,0,0.0,68313,0.8097181,-3.2673235,-179.90312,0.0,65849,0,Worfy,76561199052717313
-2.9111211,-0.14607595,-2.085081e-09,68365,0.53115356,Moon,76561198049602148,0.9981904,-0.004045011,-0.059996143,272.628,False,0.0,0.0,0.014675656,False,0,3.0,68360,0.041849013,3.4655678,-0.63855094,-2.085081e-09,65895,1,Simple Dimple skins.army,76561199433997570
-4.6745596,-0.196873,-1.001349e-08,68371,0.93115366,Moon,76561198049602148,0.99930495,-0.020342566,-0.031239802,271.86923,False,0.0,0.0,0.015702376,False,0,4.0,68366,0.8217348,1.5448289,-0.75952184,-6.6586914e-09,65902,1,Simple Dimple skins.army,76561199433997570
-6.3098044,0.46303412,-3.6240255e-07,68378,0.33115375,Moon,76561198049602148,0.99911386,0.041615184,-0.006303765,261.90955,False,0.0,0.0,0.015986498,False,0,5.0,68373,0.46251565,0.7977052,2.9616714,-0.001285912,65908,1,Simple Dimple skins.army,76561199433997570
-1.3009362,0.00144961,1.3028391e-10,68725,0.2519498,Wybaczam.oficjalnie skins.army,76561199256543526,0.64217675,0.59760123,-0.48008513,215.16727,False,0.0,0.0026259676,0.015787609,False,0,2.0,68721,0.41189474,28.74213,42.900703,1.3028391e-10,66254,2,Faat,76561198171814417
-2.9111211,-0.14607595,-2.085081e-09,68731,0.6519499,Wybaczam.oficjalnie skins.army,76561199256543526,0.6333921,0.56076765,-0.53324866,212.72067,False,0.0,0.0,0.014329926,False,0,3.0,68727,0.8197924,32.131386,41.638752,-2.085081e-09,66261,2,Faat,76561198171814417
-4.6745596,-0.196873,-1.001349e-08,68738,0.051949978,Wybaczam.oficjalnie skins.army,76561199256543526,0.6372894,0.5677227,-0.5211075,207.30461,False,0.0,0.0,0.0162421,False,0,4.0,68733,0.8345188,31.095425,42.114216,-1.001349e-08,66267,2,Faat,76561198171814417
-9.738511,0.795024,3.253413e-06,68763,0.6519499,Wybaczam.oficjalnie skins.army,76561199256543526,0.72411346,0.49118292,-0.4841477,197.81445,False,0.0,0.0,0.019043043,False,0,8.0,68759,0.8130198,29.176254,34.560383,0.0012464727,66293,1,Faat,76561198171814417
-0.57934874,-0.13236077,-8.757231e-08,69075,0.86772704,frees.tyler,76561198002613044,-0.99459964,-0.082292184,-0.06324258,494.00897,False,0.0,0.0,0.019504061,False,0,3.0,69070,0.5924616,3.5456073,-175.41757,-8.757231e-08,66605,2,Wybaczam.oficjalnie skins.army,76561199256543526
-1.347225,0.046342026,1.5451743e-08,69080,0.66772723,frees.tyler,76561198002613044,-0.9952324,-0.08406761,-0.04944756,488.58408,False,0.0,0.0,0.020290796,False,0,4.0,69075,0.6795912,2.8437312,-175.20587,1.5451743e-08,66610,2,Wybaczam.oficjalnie skins.army,76561199256543526
