tick,user_name,user_steamid
135643,RME | Пацан,76561199826895670
135669,Worfy,76561199052717313
135692,Worfy,76561199052717313
135931,Moon,76561198049602148
135991,Moon,76561198049602148
136272,frees.tyler,76561198002613044
136458,zig,76561198274174345
136474,Faat,76561198171814417
136479,frees.tyler,76561198002613044
136515,Faat,76561198171814417
136517,Worfy,76561199052717313
136530,frees.tyler,76561198002613044
138040,prosto bo$$,76561199068251294
138081,Wybaczam.oficjalnie skins.army,76561199256543526
138087,RME | Пацан,76561199826895670
138097,prosto bo$$,76561199068251294
138125,Worfy,76561199052717313
138139,Simple Dimple skins.army,76561199433997570
138144,zig,76561198274174345
138176,zig,76561198274174345
138179,RME | Пацан,76561199826895670
138189,prosto bo$$,76561199068251294
138205,Wybaczam.oficjalnie skins.army,76561199256543526
138218,zig,76561198274174345
138251,Simple Dimple skins.army,76561199433997570
138343,Simple Dimple skins.army,76561199433997570
138348,zig,76561198274174345
138385,Simple Dimple skins.army,76561199433997570
138387,zig,76561198274174345
138403,Worfy,76561199052717313
138457,Wybaczam.oficjalnie skins.army,76561199256543526
138637,Worfy,76561199052717313
138667,Worfy,76561199052717313
138697,prosto bo$$,76561199068251294
139171,prosto bo$$,76561199068251294
139256,prosto bo$$,76561199068251294
139363,prosto bo$$,76561199068251294
139437,Wybaczam.oficjalnie skins.army,76561199256543526
139531,RME | Пацан,76561199826895670
139547,Wybaczam.oficjalnie skins.army,76561199256543526
139588,Wybaczam.oficjalnie skins.army,76561199256543526
139599,RME | Пацан,76561199826895670
139667,RME | Пацан,76561199826895670
139712,Wybaczam.oficjalnie skins.army,76561199256543526
139842,RME | Пацан,76561199826895670
139885,RME | Пацан,76561199826895670
140005,prosto bo$$,76561199068251294
140072,prosto bo$$,76561199068251294
140194,RME | Пацан,76561199826895670
140260,RME | Пацан,76561199826895670
140474,RME | Пацан,76561199826895670
141071,RME | Пацан,76561199826895670
141207,RME | Пацан,76561199826895670
141255,RME | Пацан,76561199826895670
141389,prosto bo$$,76561199068251294
141705,RME | Пацан,76561199826895670
141740,Worfy,76561199052717313
141774,RME | Пацан,76561199826895670
142073,RME | Пацан,76561199826895670
142110,Faat,76561198171814417
142212,Faat,76561198171814417
142294,RME | Пацан,76561199826895670
142355,RME | Пацан,76561199826895670
142404,RME | Пацан,76561199826895670
