tick,user_name,user_steamid
127404,Faat,76561198171814417
127425,prosto bo$$,76561199068251294
127576,RME | Пацан,76561199826895670
127725,prosto bo$$,76561199068251294
127744,prosto bo$$,76561199068251294
127752,Faat,76561198171814417
127772,Faat,76561198171814417
127806,RME | Пацан,76561199826895670
127813,prosto bo$$,76561199068251294
127857,prosto bo$$,76561199068251294
127877,prosto bo$$,76561199068251294
128063,Faat,76561198171814417
128082,Faat,76561198171814417
128136,prosto bo$$,76561199068251294
128206,prosto bo$$,76561199068251294
128250,prosto bo$$,76561199068251294
128258,Faat,76561198171814417
128271,prosto bo$$,76561199068251294
128278,Faat,76561198171814417
128294,prosto bo$$,76561199068251294
128350,prosto bo$$,76561199068251294
128419,prosto bo$$,76561199068251294
130639,Faat,76561198171814417
130658,Faat,76561198171814417
130844,Faat,76561198171814417
130863,Faat,76561198171814417
131136,Faat,76561198171814417
131404,Faat,76561198171814417
131469,Moon,76561198049602148
131654,Moon,76561198049602148
131738,Faat,76561198171814417
132250,Moon,76561198049602148
132285,Moon,76561198049602148
132385,Moon,76561198049602148
132459,Moon,76561198049602148
138212,RME | Пацан,76561199826895670
138217,prosto bo$$,76561199068251294
138232,RME | Пацан,76561199826895670
138250,prosto bo$$,76561199068251294
138469,RME | Пацан,76561199826895670
138573,RME | Пацан,76561199826895670
138707,RME | Пацан,76561199826895670
138799,prosto bo$$,76561199068251294
138812,RME | Пацан,76561199826895670
138921,RME | Пацан,76561199826895670
139024,RME | Пацан,76561199826895670
139130,RME | Пацан,76561199826895670
139289,prosto bo$$,76561199068251294
139352,RME | Пацан,76561199826895670
139431,prosto bo$$,76561199068251294
140443,prosto bo$$,76561199068251294
140670,prosto bo$$,76561199068251294
140689,prosto bo$$,76561199068251294
140954,RME | Пацан,76561199826895670
141273,prosto bo$$,76561199068251294
141298,RME | Пацан,76561199826895670
141571,prosto bo$$,76561199068251294
141954,RME | Пацан,76561199826895670
142746,prosto bo$$,76561199068251294
142767,prosto bo$$,76561199068251294
142852,prosto bo$$,76561199068251294
142879,prosto bo$$,76561199068251294
142949,prosto bo$$,76561199068251294
142988,prosto bo$$,76561199068251294
143066,prosto bo$$,76561199068251294
143103,prosto bo$$,76561199068251294
143122,prosto bo$$,76561199068251294
143153,prosto bo$$,76561199068251294
143323,prosto bo$$,76561199068251294
143425,prosto bo$$,76561199068251294
143484,prosto bo$$,76561199068251294
143505,prosto bo$$,76561199068251294
143553,prosto bo$$,76561199068251294
