canzoom,defindex,hassilencer,hastracers,ispainted,issilenced,item,tick,user_name,user_steamid,weptype
False,0,False,False,False,False,knife,31389,Moon,76561198049602148,0
False,0,False,False,True,False,knife,31443,RME | Пацан,76561199826895670,0
False,0,False,True,False,False,m4a1,31446,RME | Пацан,76561199826895670,3
False,0,False,True,True,False,ak47,31468,Moon,76561198049602148,3
False,0,False,True,True,False,deagle,31473,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,ssg08,31482,prosto bo$$,76561199068251294,5
False,0,False,True,True,False,p250,31524,Faat,76561198171814417,1
True,0,False,True,False,False,ssg08,31529,Faat,76561198171814417,5
False,0,False,False,False,False,c4,31720,Worfy,76561199052717313,7
False,0,False,True,False,False,ak47,31793,Worfy,76561199052717313,3
False,0,True,True,True,True,hkp2000,31794,shawty#)$@,76561199557907229,1
False,0,False,False,False,False,hegrenade,31884,Worfy,76561199052717313,9
False,0,False,False,False,False,smokegrenade,31894,shawty#)$@,76561199557907229,9
False,0,False,True,False,False,ak47,31906,Worfy,76561199052717313,3
False,0,True,True,False,True,hkp2000,32025,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,32028,Simple Dimple skins.army,76561199433997570,0
False,0,True,True,True,True,hkp2000,32041,shawty#)$@,76561199557907229,1
False,0,False,False,False,False,hegrenade,32063,Simple Dimple skins.army,76561199433997570,9
False,0,True,True,False,True,hkp2000,32080,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,ak47,32080,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,hegrenade,32143,Moon,76561198049602148,9
False,0,False,True,True,False,m4a1,32200,Simple Dimple skins.army,76561199433997570,3
False,0,False,True,True,False,deagle,32267,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,ssg08,32275,prosto bo$$,76561199068251294,5
False,0,False,True,True,False,ak47,32280,Moon,76561198049602148,3
False,0,True,True,False,True,hkp2000,32963,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,32986,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,hegrenade,32999,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,True,False,deagle,33003,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,33017,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,deagle,33037,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,ssg08,33062,prosto bo$$,76561199068251294,5
False,0,False,False,False,False,knife,33069,shawty#)$@,76561199557907229,0
False,0,False,True,True,False,deagle,33110,prosto bo$$,76561199068251294,1
False,0,True,True,True,True,hkp2000,33134,shawty#)$@,76561199557907229,1
False,0,False,True,True,False,ak47,33196,Wybaczam.oficjalnie skins.army,76561199256543526,3
True,0,False,True,True,False,ssg08,33394,prosto bo$$,76561199068251294,5
False,0,False,True,True,False,deagle,33554,prosto bo$$,76561199068251294,1
False,0,False,False,False,False,knife,33558,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,knife,33579,shawty#)$@,76561199557907229,0
False,0,True,True,False,True,hkp2000,33582,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,True,False,knife,33584,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,knife,33585,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,True,True,False,True,hkp2000,33612,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,deagle,33769,prosto bo$$,76561199068251294,1
False,0,False,True,True,False,ak47,33772,prosto bo$$,76561199068251294,3
False,0,False,True,True,False,ak47,33845,shawty#)$@,76561199557907229,3
False,0,False,False,False,False,hegrenade,33894,prosto bo$$,76561199068251294,9
False,0,False,False,False,False,knife,33898,prosto bo$$,76561199068251294,0
False,0,False,False,False,False,hegrenade,33913,prosto bo$$,76561199068251294,9
False,0,False,True,False,False,ak47,33962,RME | Пацан,76561199826895670,3
False,0,False,False,True,False,knife,33975,frees.tyler,76561198002613044,0
False,0,False,True,True,False,glock,33975,frees.tyler,76561198002613044,1
False,0,False,False,False,False,knife,33975,Moon,76561198049602148,0
False,0,False,True,True,False,glock,33975,Moon,76561198049602148,1
False,0,False,False,False,False,knife,33975,Faat,76561198171814417,0
False,0,False,True,True,False,glock,33975,Faat,76561198171814417,1
False,0,False,False,False,False,knife,33975,zig,76561198274174345,0
False,0,False,True,True,False,glock,33975,zig,76561198274174345,1
False,0,False,False,True,False,knife,33975,Worfy,76561199052717313,0
False,0,False,True,True,False,glock,33975,Worfy,76561199052717313,1
False,0,False,False,False,False,knife,33975,Simple Dimple skins.army,76561199433997570,0
False,0,True,True,False,True,hkp2000,33975,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,c4,33975,frees.tyler,76561198002613044,7
False,0,False,True,True,False,glock,34047,frees.tyler,76561198002613044,1
False,0,False,False,True,False,knife,34053,frees.tyler,76561198002613044,0
False,0,False,True,True,False,glock,34063,frees.tyler,76561198002613044,1
False,0,False,False,True,False,knife,34067,frees.tyler,76561198002613044,0
False,0,False,False,False,False,knife,34109,Faat,76561198171814417,0
False,0,False,True,True,False,glock,34118,Faat,76561198171814417,1
False,0,False,False,True,False,knife,34140,Worfy,76561199052717313,0
False,0,False,True,True,False,glock,34191,Worfy,76561199052717313,1
False,0,False,False,True,False,knife,34193,Worfy,76561199052717313,0
False,0,False,True,True,False,glock,34195,Worfy,76561199052717313,1
False,0,False,False,False,False,knife,34241,shawty#)$@,76561199557907229,0
False,0,False,False,False,False,flashbang,34253,frees.tyler,76561198002613044,9
False,0,False,False,True,False,knife,34255,Worfy,76561199052717313,0
False,0,False,True,True,False,ak47,34267,Moon,76561198049602148,3
False,0,False,True,True,False,ak47,34271,zig,76561198274174345,3
False,0,False,False,False,False,smokegrenade,34271,frees.tyler,76561198002613044,9
False,0,False,False,False,False,knife,34298,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,knife,34302,zig,76561198274174345,0
False,0,False,False,True,False,knife,34359,frees.tyler,76561198002613044,0
False,0,False,False,False,False,knife,34371,Moon,76561198049602148,0
False,0,False,True,True,False,glock,34381,frees.tyler,76561198002613044,1
False,0,False,False,True,False,knife,34385,frees.tyler,76561198002613044,0
False,0,False,True,False,False,ak47,34409,Worfy,76561199052717313,3
False,0,False,False,False,False,knife,34444,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,deagle,34447,prosto bo$$,76561199068251294,1
True,0,False,True,True,False,awp,34456,Faat,76561198171814417,5
False,0,False,True,True,False,ak47,34491,Moon,76561198049602148,3
False,0,False,True,True,False,glock,34522,Worfy,76561199052717313,1
False,0,False,False,True,False,knife,34534,Worfy,76561199052717313,0
False,0,False,False,False,False,knife,34535,Moon,76561198049602148,0
False,0,False,True,True,False,ak47,34554,Moon,76561198049602148,3
False,0,False,False,False,False,knife,34554,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,hegrenade,34556,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,flashbang,34558,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,smokegrenade,34560,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,incgrenade,34563,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,True,False,ak47,34565,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,True,True,False,True,hkp2000,34568,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,ak47,34578,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,knife,34580,Faat,76561198171814417,0
False,0,False,True,True,False,glock,34580,zig,76561198274174345,1
False,0,False,False,False,False,incgrenade,34580,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,smokegrenade,34582,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,flashbang,34584,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,knife,34586,zig,76561198274174345,0
False,0,False,False,False,False,hegrenade,34587,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,knife,34590,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,ak47,34592,Worfy,76561199052717313,3
False,0,False,True,True,False,p250,34594,Faat,76561198171814417,1
False,0,False,True,True,False,glock,34594,zig,76561198274174345,1
False,0,True,True,False,True,hkp2000,34594,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,34600,zig,76561198274174345,0
False,0,False,True,True,False,ak47,34600,Wybaczam.oficjalnie skins.army,76561199256543526,3
True,0,False,True,True,False,awp,34605,Faat,76561198171814417,5
False,0,False,False,False,False,knife,34611,Faat,76561198171814417,0
False,0,False,True,True,False,ak47,34616,zig,76561198274174345,3
False,0,False,False,False,False,incgrenade,34617,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,True,True,True,True,hkp2000,34618,RME | Пацан,76561199826895670,1
False,0,False,True,True,False,glock,34623,zig,76561198274174345,1
False,0,False,True,False,False,ak47,34625,frees.tyler,76561198002613044,3
False,0,False,False,True,False,knife,34630,frees.tyler,76561198002613044,0
False,0,False,False,False,False,smokegrenade,34636,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,knife,34638,zig,76561198274174345,0
False,0,False,True,True,False,ak47,34648,zig,76561198274174345,3
False,0,False,False,False,False,knife,34650,Moon,76561198049602148,0
False,0,False,True,True,False,glock,34654,zig,76561198274174345,1
False,0,False,False,False,False,incgrenade,34657,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,True,False,ak47,34664,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,True,True,False,True,hkp2000,34666,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,34670,zig,76561198274174345,0
False,0,False,False,False,False,knife,34674,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,True,False,False,ak47,34692,RME | Пацан,76561199826895670,3
False,0,False,False,False,False,hegrenade,34694,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,True,True,False,glock,34702,zig,76561198274174345,1
False,0,False,False,False,False,knife,34710,zig,76561198274174345,0
False,0,False,True,True,False,ak47,34719,zig,76561198274174345,3
False,0,False,True,True,False,glock,34721,zig,76561198274174345,1
False,0,False,False,False,False,knife,34725,zig,76561198274174345,0
False,0,False,False,True,False,knife,34764,Worfy,76561199052717313,0
False,0,False,False,False,False,knife,34794,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,True,True,False,True,hkp2000,34800,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,ak47,34808,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,False,False,False,False,flashbang,34848,Worfy,76561199052717313,9
False,0,False,False,True,False,knife,34860,Worfy,76561199052717313,0
False,0,True,True,False,True,hkp2000,34900,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,True,True,False,ak47,34998,prosto bo$$,76561199068251294,3
False,0,False,True,True,False,deagle,35005,prosto bo$$,76561199068251294,1
False,0,True,True,False,True,m4a1,35034,Simple Dimple skins.army,76561199433997570,3
False,0,True,True,False,True,hkp2000,35063,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,True,False,ak47,35063,Simple Dimple skins.army,76561199433997570,3
False,0,False,False,False,False,knife,35078,prosto bo$$,76561199068251294,0
False,0,False,True,True,False,glock,35092,zig,76561198274174345,1
False,0,False,True,True,False,deagle,35093,prosto bo$$,76561199068251294,1
False,0,True,True,False,True,hkp2000,35102,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,True,False,deagle,35102,RME | Пацан,76561199826895670,1
False,0,False,False,False,False,knife,35105,zig,76561198274174345,0
False,0,False,False,False,False,knife,35106,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,True,False,knife,35125,RME | Пацан,76561199826895670,0
False,0,False,False,False,False,hegrenade,35140,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,35149,frees.tyler,76561198002613044,9
False,0,True,True,False,True,hkp2000,35155,Simple Dimple skins.army,76561199433997570,1
False,0,False,True,True,False,ak47,35157,Simple Dimple skins.army,76561199433997570,3
False,0,False,True,False,False,ak47,35170,frees.tyler,76561198002613044,3
False,0,False,False,False,False,hegrenade,35181,zig,76561198274174345,9
False,0,True,True,False,True,m4a1,35183,Wybaczam.oficjalnie skins.army,76561199256543526,3
False,0,True,True,False,True,hkp2000,35197,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,35199,Simple Dimple skins.army,76561199433997570,0
False,0,False,True,True,False,ak47,35201,Simple Dimple skins.army,76561199433997570,3
False,0,True,True,False,True,hkp2000,35224,Wybaczam.oficjalnie skins.army,76561199256543526,1
False,0,False,False,False,False,knife,35226,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,hegrenade,35229,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,flashbang,35232,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,hegrenade,35234,frees.tyler,76561198002613044,9
False,0,True,True,False,True,hkp2000,35238,Simple Dimple skins.army,76561199433997570,1
False,0,False,False,False,False,knife,35240,Simple Dimple skins.army,76561199433997570,0
False,0,False,False,False,False,smokegrenade,35245,frees.tyler,76561198002613044,9
False,0,False,False,False,False,smokegrenade,35251,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,decoy,35254,frees.tyler,76561198002613044,9
False,0,False,True,True,False,ak47,35262,zig,76561198274174345,3
False,0,False,False,False,False,knife,35297,zig,76561198274174345,0
True,0,False,True,True,False,awp,35305,Faat,76561198171814417,5
False,0,False,True,False,False,ak47,35311,frees.tyler,76561198002613044,3
False,0,False,False,False,False,hegrenade,35336,frees.tyler,76561198002613044,9
False,0,False,False,False,False,flashbang,35339,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,flashbang,35344,frees.tyler,76561198002613044,9
False,0,False,False,False,False,hegrenade,35348,Wybaczam.oficjalnie skins.army,76561199256543526,9
False,0,False,False,False,False,knife,35358,Wybaczam.oficjalnie skins.army,76561199256543526,0
False,0,False,False,False,False,hegrenade,35372,shawty#)$@,76561199557907229,9
False,0,True,True,False,True,hkp2000,35377,Wybaczam.oficjalnie skins.army,76561199256543526,1
